text,label
The metabolism of DB06770 can be increased when combined with DB01320,training
The metabolism of DB06772 can be increased when combined with DB01320,training
The metabolism of DB06777 can be increased when combined with DB01320,training
The metabolism of DB00862 can be increased when combined with DB00615,training
The metabolism of DB08906 can be increased when combined with DB00564,training
The metabolism of DB00496 can be increased when combined with DB00794,training
The metabolism of DB06737 can be increased when combined with DB01045,training
The metabolism of DB06403 can be increased when combined with DB01045,training
The metabolism of DB00498 can be increased when combined with DB00794,training
The metabolism of DB00755 can be increased when combined with DB00312,training
The metabolism of DB00656 can be increased when combined with DB00794,training
The metabolism of DB08439 can be increased when combined with DB01045,training
The metabolism of DB00655 can be increased when combined with DB00794,training
The metabolism of DB01708 can be increased when combined with DB00794,training
The metabolism of DB11614 can be increased when combined with DB01201,training
The metabolism of DB06770 can be increased when combined with DB00312,training
The metabolism of DB00808 can be increased when combined with DB01320,training
The metabolism of DB00655 can be increased when combined with DB00564,training
The metabolism of DB01551 can be increased when combined with DB01045,training
The metabolism of DB00656 can be increased when combined with DB00564,training
The metabolism of DB09236 can be increased when combined with DB00312,training
The metabolism of DB00448 can be increased when combined with DB00312,training
The metabolism of DB01558 can be increased when combined with DB01045,training
The metabolism of DB08828 can be increased when combined with DB01045,training
The metabolism of DB08918 can be increased when combined with DB00238,training
The metabolism of DB00924 can be increased when combined with DB00849,training
The metabolism of DB04946 can be increased when combined with DB00312,training
The metabolism of DB00904 can be increased when combined with DB01174,training
The metabolism of DB00907 can be increased when combined with DB01174,training
The metabolism of DB00906 can be increased when combined with DB01174,training
The metabolism of DB01177 can be increased when combined with DB00564,training
The metabolism of DB00843 can be increased when combined with DB00794,training
The metabolism of DB01008 can be increased when combined with DB01201,training
The metabolism of DB01009 can be increased when combined with DB01201,training
The metabolism of DB01006 can be increased when combined with DB01201,training
The metabolism of DB09230 can be increased when combined with DB00794,training
The metabolism of DB01006 can be increased when combined with DB00238,training
The metabolism of DB08992 can be increased when combined with DB00794,training
The metabolism of DB00540 can be increased when combined with DB01351,training
The metabolism of DB06736 can be increased when combined with DB00673,training
The metabolism of DB00188 can be increased when combined with DB00418,training
The metabolism of DB00316 can be increased when combined with DB01154,training
The metabolism of DB00842 can be increased when combined with DB00564,training
The metabolism of DB01392 can be increased when combined with DB01045,training
The metabolism of DB01151 can be increased when combined with DB01351,training
The metabolism of DB01396 can be increased when combined with DB01045,training
The metabolism of DB00544 can be increased when combined with DB00418,training
